occ_pnadc,ind_pnadc,cbo_dom
8182,66001,8625
8182,66002,8621
8182,68000,8621
8182,69000,8625
8182,70000,8625
8182,71000,8621
8182,72000,8621
8182,74000,8621
8182,77020,8621
8182,78000,8621
8182,79000,8621
8182,80000,8621
8182,81011,8621
8182,81012,8621
8182,82001,8625
8182,82002,8625
8182,82009,8621
8182,84011,8621
8182,84012,8621
8182,84013,8621
8182,84014,8621
8182,84015,8621
8182,84016,8621
8182,84999,8621
8182,85011,8621
8182,85012,8621
8182,85013,8621
8182,85014,8621
8182,85029,8621
8182,85999,8621
8182,86001,8621
8182,86002,8621
8182,86004,8621
8182,86009,8621
8182,86999,8621
8182,87000,8621
8182,93011,8621
8182,93012,8621
8182,93020,8621
8182,94020,8621
8182,94091,8621
8182,95030,8625
8182,96010,8621
8182,96020,8625
8182,96090,8621
8182,99000,8621
8183,0,7841
8183,1101,7841
8183,1102,7841
8183,1103,7841
8183,1105,7841
8183,1107,7841
8183,1108,7841
8183,1109,7841
8183,1111,7841
8183,1112,7841
8183,1113,7841
8183,1114,7841
8183,1115,7841
8183,1116,7841
8183,1117,7841
8183,1118,7841
8183,1119,7841
8183,1201,7841
8183,1205,7841
8183,1206,7841
8183,1209,7841
8183,1401,7841
8183,1999,7841
8183,2000,7841
8183,3001,7841
8183,3002,7841
8183,5000,7841
8183,6000,7841
8183,7001,7841
8183,7002,7841
8183,8001,7841
8183,8002,7841
8183,8009,7841
8183,8999,7841
8183,9000,7841
8183,10010,7841
8183,10021,7841
8183,10022,7841
8183,10030,7841
8183,10091,7841
8183,10092,7841
8183,10093,7841
8183,10099,7841
8183,10999,7841
8183,11000,7841
8183,12000,7841
8183,13001,7841
8183,13002,7841
8183,13999,7841
8183,14001,7841
8183,14002,7841
8183,14999,7841
8183,15011,7841
8183,15012,7841
8183,15020,7841
8183,16001,7841
8183,16002,7841
8183,17001,7841
8183,17002,7841
8183,18000,7841
8183,19020,7841
8183,19030,7841
8183,20010,7841
8183,20020,7841
8183,20090,7841
8183,20999,7841
8183,21000,7841
8183,22010,7841
8183,22020,7841
8183,23010,7841
8183,23091,7841
8183,23099,7841
8183,24001,7841
8183,24002,7841
8183,24003,7841
8183,25001,7841
8183,26010,7841
8183,26020,7801
8183,26041,7841
8183,26999,7841
8183,27090,7841
8183,27999,7841
8183,28000,7841
8183,29001,7841
8183,29002,7841
8183,30010,7841
8183,30020,7841
8183,30090,7841
8183,31000,7841
8183,32001,7841
8183,32003,7841
8183,32009,7841
8183,32999,7841
8183,33001,7841
8183,35010,7841
8183,35021,7841
8183,36000,7841
8183,38000,7841
8183,42000,7841
8183,43000,7841
8183,43999,7841
8183,45010,7841
8183,45020,7841
8183,45030,7841
8183,48010,7841
8183,48020,7841
8183,48030,7841
8183,48041,7841
8183,48042,7841
8183,48050,7841
8183,48060,7841
8183,48071,7841
8183,48072,7841
8183,48073,7841
8183,48075,7841
8183,48076,7841
8183,48077,7841
8183,48079,7841
8183,48080,7841
8183,48090,7841
8183,48100,7841
8183,48999,7841
8183,49030,7841
8183,49040,7841
8183,49999,7841
8183,50000,7841
8183,52010,7841
8183,52020,7841
8183,53001,7841
8183,56011,7841
8183,56012,7841
8183,56020,7841
8183,56999,7841
8183,58000,7841
8183,61000,7841
8183,64000,7841
8183,68000,7841
8183,74000,7841
8183,75000,7841
8183,78000,7841
8183,80000,7841
8183,81011,7841
8183,82001,7841
8183,82003,7841
8183,82009,7841
8183,84011,7841
8183,84012,7841
8183,84013,7841
8183,84014,7841
8183,84015,7841
8183,84016,7841
8183,84999,7841
8183,85011,7841
8183,85029,7841
8183,85999,7841
8183,86002,7841
8183,86004,7841
8183,86999,7841
8183,87000,7841
8183,92000,7841
8183,93011,7841
8183,93020,7841
8183,94010,7841
8183,94020,7841
8183,94091,7841
8183,94099,7841
8183,95030,7841
8183,96010,7841
8183,96030,7841
8183,96090,7841
8183,99000,7841
8189,0,7246
8189,1119,7246
8189,10092,7246
8189,13001,7246
8189,13002,7246
8189,13999,7246
8189,15020,7246
8189,16001,7246
8189,18000,7246
8189,24002,7246
8189,27999,7246
8189,28000,7246
8189,32009,7246
8189,32999,7246
8189,42000,7246
8189,48010,7246
8189,48030,7246
8189,48042,7246
8189,48050,7246
8189,61000,7246
8189,81011,7246
8189,82009,7246
8189,85011,7246
8189,85014,7246
8189,86999,7246
8189,94010,7246
8189,96090,7246
8211,0,7252
8211,1101,7252
8211,1104,7250
8211,1105,7252
8211,1107,7253
8211,1109,7250
8211,1110,7250
8211,1112,7252
8211,1113,7252
8211,1118,7250
8211,1119,7252
8211,1201,7250
8211,1202,7252
8211,1205,7250
8211,1401,7252
8211,1402,7250
8211,1999,7250
8211,2000,7250
8211,3002,7250
8211,5000,7250
8211,6000,7252
8211,7001,7252
8211,7002,7252
8211,8001,7252
8211,8009,7252
8211,8999,7252
8211,9000,7252
8211,10010,7250
8211,10021,7252
8211,10022,7250
8211,10030,7250
8211,10091,7250
8211,10092,7252
8211,10093,7250
8211,10099,7250
8211,10999,7250
8211,11000,7250
8211,12000,7250
8211,13001,7250
8211,13002,7251
8211,13999,7250
8211,14001,7252
8211,14002,7252
8211,14999,7252
8211,15011,7250
8211,15012,7251
8211,15020,7250
8211,16001,7250
8211,16002,7251
8211,17001,7250
8211,17002,7252
8211,18000,7252
8211,19020,7252
8211,19030,7250
8211,20010,7254
8211,20020,7252
8211,20090,7250
8211,20999,7250
8211,21000,7250
8211,22010,7250
8211,22020,7250
8211,23010,7250
8211,23091,7250
8211,23099,7252
8211,24001,7252
8211,24002,7252
8211,24003,7252
8211,24999,7250
8211,25001,7252
8211,25002,7252
8211,26010,7252
8211,26020,7252
8211,26030,7252
8211,26041,7252
8211,26999,7251
8211,27010,7252
8211,27090,7251
8211,27999,7251
8211,28000,7252
8211,29001,7255
8211,29002,7255
8211,30010,7252
8211,30020,7252
8211,30030,7256
8211,30090,7255
8211,31000,7252
8211,32001,7251
8211,32002,7251
8211,32003,7251
8211,32009,7251
8211,32999,7252
8211,33001,7250
8211,33002,7252
8211,35010,7252
8211,35021,7252
8211,36000,7250
8211,37000,7252
8211,38000,7252
8211,41000,7252
8211,42000,7252
8211,43000,7252
8211,43999,7252
8211,45010,7255
8211,45020,7250
8211,45030,7251
8211,45040,7255
8211,48010,7252
8211,48020,7250
8211,48030,7250
8211,48041,7252
8211,48042,7252
8211,48050,7251
8211,48060,7252
8211,48071,7250
8211,48072,7250
8211,48073,7252
8211,48074,7252
8211,48075,7252
8211,48076,7252
8211,48077,7250
8211,48079,7252
8211,48080,7250
8211,48090,7251
8211,48100,7250
8211,48999,7252
8211,49010,7252
8211,49030,7252
8211,49040,7252
8211,49090,7252
8211,49999,7250
8211,51000,7250
8211,52010,7255
8211,52020,7250
8211,53001,7252
8211,55000,7250
8211,56011,7250
8211,56012,7250
8211,56999,7250
8211,58000,7250
8211,61000,7251
8211,62000,7252
8211,63000,7250
8211,64000,7250
8211,65000,7252
8211,68000,7252
8211,69000,7251
8211,70000,7252
8211,71000,7252
8211,72000,7250
8211,73010,7252
8211,74000,7252
8211,75000,7250
8211,77010,7251
8211,77020,7252
8211,78000,7252
8211,79000,7254
8211,80000,7251
8211,81011,7255
8211,81012,7250
8211,81020,7252
8211,82001,7251
8211,82002,7250
8211,82003,7251
8211,82009,7252
8211,84011,7255
8211,84012,7250
8211,84013,7250
8211,84014,7252
8211,84015,7252
8211,84016,7252
8211,84999,7250
8211,85011,7250
8211,85012,7252
8211,85013,7250
8211,85014,7250
8211,85029,7250
8211,85999,7250
8211,86001,7250
8211,86002,7252
8211,86003,7252
8211,86999,7251
8211,87000,7252
8211,90000,7251
8211,93011,7251
8211,93012,7253
8211,93020,7251
8211,94010,7252
8211,94020,7250
8211,94091,7255
8211,94099,7251
8211,95010,7252
8211,95030,7252
8211,96010,7250
8211,96020,7252
8211,96030,7252
8211,96090,7252
8212,0,7311
8212,1101,7311
8212,1119,7311
8212,1205,7311
8212,1401,7311
8212,1999,7311
8212,2000,7311
8212,3001,7311
8212,6000,7311
8212,7002,7311
8212,8999,7311
8212,9000,7311
8212,10010,7311
8212,10021,7311
8212,10030,7311
8212,10091,7311
8212,10092,7311
8212,10093,7311
8212,10099,7311
8212,10999,7311
8212,11000,7311
8212,12000,7311
8212,13001,7311
8212,13002,7311
8212,13999,7311
8212,14001,7311
8212,14999,7311
8212,15011,7311
8212,15012,7311
8212,15020,7311
8212,16001,7311
8212,16002,7311
8212,17001,7311
8212,17002,7311
8212,17999,7311
8212,18000,7311
8212,19020,7311
8212,19030,7311
8212,20010,7311
8212,20020,7311
8212,20090,7311
8212,20999,7311
8212,21000,7311
8212,22010,7311
8212,22020,7311
8212,23010,7311
8212,23099,7311
8212,24001,7311
8212,24002,7311
8212,24003,7311
8212,24999,7311
8212,25001,7311
8212,25002,7311
8212,26010,7311
8212,26020,7311
8212,26030,7311
8212,26041,7311
8212,26042,7311
8212,26999,7311
8212,27010,7311
8212,27090,7311
8212,27999,7311
8212,28000,7311
8212,29001,7311
8212,29002,7311
8212,30010,7311
8212,30030,7311
8212,30090,7311
8212,31000,7311
8212,32002,7311
8212,32003,7311
8212,32009,7311
8212,32999,7311
8212,33001,7311
8212,33002,7311
8212,35010,7311
8212,35021,7311
8212,36000,7311
8212,38000,7311
8212,41000,7311
8212,42000,7311
8212,43000,7311
8212,43999,7311
8212,45010,7311
8212,45020,7311
8212,45030,7311
8212,45040,7311
8212,48010,7311
8212,48030,7311
8212,48041,7311
8212,48042,7311
8212,48050,7311
8212,48060,7311
8212,48071,7311
8212,48072,7311
8212,48073,7311
8212,48074,7311
8212,48075,7311
8212,48076,7311
8212,48078,7311
8212,48079,7311
8212,48080,7311
8212,48090,7311
8212,48100,7311
8212,48999,7311
8212,49010,7311
8212,49030,7311
8212,49040,7311
8212,49999,7311
8212,50000,7311
8212,51000,7311
8212,52020,7311
8212,53001,7311
8212,55000,7311
8212,56011,7311
8212,56012,7311
8212,56999,7311
8212,58000,7311
8212,60001,7312
8212,60002,7312
8212,61000,7311
8212,62000,7311
8212,63000,7311
8212,64000,7311
8212,66001,7311
8212,69000,7311
8212,70000,7311
8212,71000,7311
8212,72000,7311
8212,73010,7311
8212,74000,7311
8212,75000,7311
8212,77010,7311
8212,77020,7311
8212,78000,7311
8212,79000,7311
8212,80000,7311
8212,81011,7311
8212,81012,7311
8212,82002,7311
8212,82003,7311
8212,82009,7311
8212,84011,7311
8212,84012,7311
8212,84013,7311
8212,84014,7311
8212,84015,7311
8212,84016,7311
8212,84999,7311
8212,85011,7311
8212,85012,7311
8212,85013,7311
8212,85014,7311
8212,85029,7311
8212,85999,7311
8212,86001,7311
8212,86002,7311
8212,86003,7311
8212,86004,7311
8212,86999,7311
8212,87000,7311
8212,90000,7311
8212,92000,7311
8212,93020,7311
8212,94020,7311
8212,94091,7311
8212,94099,7311
8212,95010,7311
8212,95030,7311
8212,96010,7311
8212,96020,7311
8212,96090,7311
8219,0,7741
8219,1108,7741
8219,1109,7741
8219,1110,7741
8219,1113,7741
8219,1115,7741
8219,1119,7741
8219,1204,7652
8219,1205,7741
8219,1209,7741
8219,1401,7652
8219,1402,7741
8219,1999,7741
8219,2000,7741
8219,3001,7741
8219,6000,7741
8219,8001,7741
8219,10010,7741
8219,10021,7653
8219,10030,7741
8219,10091,7741
8219,10092,7741
8219,10093,7711
8219,10099,8117
8219,10999,7741
8219,11000,7741
8219,12000,7741
8219,13001,7652
8219,13002,7652
8219,13999,7741
8219,14001,7741
8219,14002,7653
8219,14999,7652
8219,15011,7652
8219,15012,7653
8219,15020,5231
8219,16001,7741
8219,16002,7741
8219,17002,5231
8219,18000,5231
8219,19020,7741
8219,19030,7741
8219,22010,8117
8219,22020,5231
8219,23010,7711
8219,23091,7652
8219,23099,7741
8219,24002,5231
8219,25001,7741
8219,25002,7741
8219,26020,7711
8219,26030,5231
8219,26041,5231
8219,27010,7741
8219,27090,7741
8219,28000,7741
8219,29001,5231
8219,29002,5231
8219,30020,7741
8219,30090,7251
8219,31000,7741
8219,32001,5231
8219,32002,7652
8219,32003,7652
8219,32009,5231
8219,32999,7741
8219,33001,5231
8219,33002,7741
8219,35021,7741
8219,36000,7741
8219,37000,8117
8219,38000,7741
8219,41000,7741
8219,42000,7741
8219,43000,5231
8219,43999,7741
8219,45010,5231
8219,45020,5231
8219,45030,5231
8219,45040,5231
8219,48010,7741
8219,48020,5231
8219,48030,7741
8219,48041,5231
8219,48042,7741
8219,48050,5231
8219,48060,5231
8219,48071,7741
8219,48072,7741
8219,48073,7741
8219,48074,5231
8219,48075,7741
8219,48076,7741
8219,48077,7741
8219,48078,7741
8219,48079,7741
8219,48080,7741
8219,48090,7741
8219,48100,7741
8219,48999,7741
8219,49010,7741
8219,49030,7711
8219,49040,7741
8219,49999,7741
8219,51000,5231
8219,52010,7741
8219,52020,7741
8219,53002,5231
8219,55000,7741
8219,56011,7741
8219,56012,7741
8219,56020,7652
8219,56999,7741
8219,58000,7741
8219,59000,5231
8219,60001,7741
8219,61000,5231
8219,62000,5231
8219,64000,7741
8219,65000,5231
8219,68000,7741
8219,69000,7741
8219,70000,7741
8219,71000,5231
8219,73010,5231
8219,73020,7741
8219,74000,5231
8219,75000,7741
8219,77010,7741
8219,77020,7652
8219,78000,7741
8219,79000,7652
8219,80000,5231
8219,81011,7741
8219,82001,7741
8219,82003,7652
8219,82009,7741
8219,84011,7741
8219,84012,7652
8219,84013,7741
8219,84014,7741
8219,84015,7741
8219,84016,7741
8219,84017,7652
8219,84999,7741
8219,85011,7652
8219,85012,7741
8219,85014,7741
8219,85029,8117
8219,85999,7652
8219,86001,7652
8219,86002,7652
8219,86999,7741
8219,87000,7741
8219,90000,5231
8219,91000,7741
8219,93011,5231
8219,93020,7652
8219,94010,7741
8219,94020,7711
8219,94091,7741
8219,94099,7741
8219,95030,7741
8219,96010,7711
8219,96020,7741
8219,96030,7741
8219,96090,7741
8311,0,7826
8311,7002,7826
8311,8001,7826
8311,8999,7826
8311,9000,7826
8311,30020,7826
8311,32999,7826
8311,42000,7826
8311,43999,7826
8311,49010,7826
8311,49090,7826
8311,49999,7826
8311,52010,7826
8311,93020,7821
8312,0,7831
8312,5000,7831
8312,7002,7831
8312,8001,7821
8312,8009,7831
8312,8999,7831
8312,32999,7831
8312,42000,7831
8312,43999,7821
8312,49010,7831
8312,49090,7821
8312,49999,7831
8312,52010,7831
8321,0,4123
8321,1102,5191
8321,1103,5191
8321,1105,7823
8321,1110,7823
8321,1111,5191
8321,1116,7823
8321,1117,4123
8321,1118,5191
8321,1119,5191
8321,1201,5191
8321,1205,5191
8321,1209,7823
8321,1401,5191
8321,1999,5191
8321,2000,5191
8321,6000,4123
8321,7002,5191
8321,8001,4123
8321,8999,4123
8321,10010,4123
8321,10021,5191
8321,10022,4123
8321,10030,5191
8321,10091,4123
8321,10092,4123
8321,10093,7823
8321,10099,4123
8321,10999,5191
8321,11000,4123
8321,12000,4123
8321,13001,4123
8321,13002,4123
8321,13999,5191
8321,14001,4123
8321,14002,7823
8321,14999,4123
8321,15011,7823
8321,15020,5191
8321,16001,5191
8321,16002,5191
8321,17001,5191
8321,17002,4123
8321,18000,4123
8321,19020,4123
8321,19030,4123
8321,20010,4123
8321,20020,5191
8321,20090,5191
8321,20999,4123
8321,21000,4123
8321,22010,4123
8321,22020,4123
8321,23010,5191
8321,23091,5191
8321,23099,4123
8321,24001,5191
8321,24003,4123
8321,25001,4123
8321,25002,4123
8321,26020,4123
8321,26030,4123
8321,26041,4123
8321,27010,5191
8321,27090,4123
8321,27999,4123
8321,28000,4123
8321,29001,5191
8321,29002,4123
8321,30010,4123
8321,30090,5191
8321,31000,5191
8321,32001,5191
8321,32003,5191
8321,32009,4123
8321,32999,4123
8321,33001,4123
8321,33002,4123
8321,35010,5191
8321,35021,5191
8321,36000,4123
8321,38000,7823
8321,41000,4123
8321,42000,4123
8321,43000,4123
8321,43999,4123
8321,45010,4123
8321,45020,4123
8321,45030,4123
8321,45040,4123
8321,48010,5191
8321,48020,4123
8321,48030,4123
8321,48041,4123
8321,48042,4123
8321,48050,4123
8321,48060,4123
8321,48071,4123
8321,48072,4123
8321,48073,4123
8321,48074,4123
8321,48075,5191
8321,48076,4123
8321,48078,5191
8321,48079,4123
8321,48080,5191
8321,48090,5191
8321,48100,4123
8321,48999,4123
8321,49010,4123
8321,49030,7823
8321,49040,7823
8321,49999,4123
8321,50000,4123
8321,51000,4123
8321,52010,5191
8321,52020,4123
8321,53001,5191
8321,53002,4123
8321,55000,4123
8321,56011,4123
8321,56012,4123
8321,56020,5191
8321,56999,4123
8321,58000,4123
8321,59000,4123
8321,60001,4123
8321,60002,4123
8321,61000,4123
8321,62000,4123
8321,63000,4123
8321,64000,4123
8321,65000,4123
8321,66001,4123
8321,66002,4123
8321,68000,4123
8321,69000,4123
8321,70000,4123
8321,71000,4123
8321,72000,4123
8321,73010,4123
8321,74000,4123
8321,75000,5191
8321,77010,4123
8321,77020,7823
8321,78000,4123
8321,79000,4123
8321,80000,5191
8321,81011,4123
8321,81012,4123
8321,81020,4123
8321,82001,4123
8321,82002,4123
8321,82003,4123
8321,82009,4123
8321,84011,4123
8321,84012,4123
8321,84013,4123
8321,84014,4123
8321,84015,4123
8321,84016,5191
8321,84017,4123
8321,84020,4123
8321,84999,4123
8321,85012,5191
8321,85013,5191
8321,85014,4123
8321,85021,4123
8321,85029,5191
8321,85999,5191
8321,86001,4123
8321,86002,4123
8321,86003,4123
8321,86004,4123
8321,86009,7823
8321,86999,4123
8321,87000,4123
8321,90000,4123
8321,92000,4123
8321,93011,5191
8321,93012,7823
8321,93020,4123
8321,94010,7823
8321,94020,7823
8321,94091,4123
8321,94099,4123
8321,95010,4123
8321,95030,4123
8321,96010,5191
8321,96030,4123
8321,96090,4123
8322,0,7820
8322,1101,7820
8322,1102,7820
8322,1103,7820
8322,1104,7820
8322,1105,7820
8322,1106,7820
8322,1107,7820
8322,1108,7820
8322,1109,7820
8322,1110,7820
8322,1111,7820
8322,1112,7820
8322,1113,7820
8322,1114,7820
8322,1115,7820
8322,1116,7820
8322,1117,7820
8322,1118,7820
8322,1119,7820
8322,1201,7820
8322,1202,7820
8322,1203,7820
8322,1204,7820
8322,1205,7820
8322,1206,7820
8322,1207,7820
8322,1208,7820
8322,1209,7820
8322,1401,7820
8322,1402,7820
8322,1999,7820
8322,2000,7820
8322,3001,7820
8322,3002,7820
8322,5000,7820
8322,6000,7820
8322,7001,7820
8322,7002,7820
8322,8001,7820
8322,8002,7820
8322,8009,7820
8322,8999,7820
8322,9000,7820
8322,10010,7820
8322,10021,7820
8322,10022,7820
8322,10030,7820
8322,10091,7820
8322,10092,7820
8322,10093,7820
8322,10099,7820
8322,10999,7820
8322,11000,7820
8322,12000,7820
8322,13001,7820
8322,13002,7820
8322,13999,7820
8322,14001,7820
8322,14002,7820
8322,14999,7820
8322,15011,7820
8322,15012,7820
8322,15020,7820
8322,16001,7820
8322,16002,7820
8322,17001,7820
8322,17002,7820
8322,18000,7820
8322,19010,7820
8322,19020,7820
8322,19030,7820
8322,20010,7820
8322,20020,7820
8322,20090,7820
8322,20999,7820
8322,21000,7820
8322,22010,7820
8322,22020,7820
8322,23010,7820
8322,23091,7820
8322,23099,7820
8322,24001,7820
8322,24002,7820
8322,24003,7820
8322,24999,7820
8322,25001,7820
8322,25002,7820
8322,26010,7820
8322,26020,7820
8322,26030,7820
8322,26041,7820
8322,26042,7820
8322,26999,7820
8322,27010,7820
8322,27090,7820
8322,27999,7820
8322,28000,7820
8322,29001,7820
8322,29002,7820
8322,30010,7820
8322,30020,7820
8322,30030,7820
8322,30090,7820
8322,30999,7820
8322,31000,7820
8322,32001,7820
8322,32002,7820
8322,32003,7820
8322,32009,7820
8322,32999,7820
8322,33001,7820
8322,33002,7820
8322,35010,7820
8322,35021,7820
8322,36000,7820
8322,37000,7820
8322,38000,7820
8322,39000,7820
8322,41000,7820
8322,42000,7820
8322,43000,7820
8322,43999,7820
8322,45010,7820
8322,45020,7820
8322,45030,7820
8322,45040,7820
8322,48010,7820
8322,48020,7820
8322,48030,7820
8322,48041,7820
8322,48042,7820
8322,48050,7820
8322,48060,7820
8322,48071,7820
8322,48072,7820
8322,48073,7820
8322,48074,7820
8322,48075,7820
8322,48076,7820
8322,48077,7820
8322,48078,7820
8322,48079,7820
8322,48080,7820
8322,48090,7820
8322,48100,7820
8322,48999,7820
8322,49010,7820
8322,49030,7820
8322,49040,7820
8322,49090,7820
8322,49999,7820
8322,50000,7820
8322,51000,7820
8322,52010,7820
8322,52020,7820
8322,53001,7820
8322,53002,7820
8322,55000,5141
8322,56011,7820
8322,56012,7820
8322,56020,7820
8322,56999,7820
8322,58000,7820
8322,59000,7820
8322,60001,7820
8322,60002,7820
8322,61000,7820
8322,62000,7820
8322,63000,7820
8322,64000,7820
8322,65000,7820
8322,66001,7820
8322,66002,7820
8322,68000,7820
8322,69000,7820
8322,70000,7820
8322,71000,7820
8322,72000,7820
8322,73010,7820
8322,73020,7820
8322,74000,7820
8322,75000,7820
8322,77010,7820
8322,77020,7820
8322,78000,7820
8322,79000,7820
8322,80000,7820
8322,81011,7820
8322,81012,5141
8322,81020,7820
8322,82001,7820
8322,82002,7820
8322,82003,7820
8322,82009,7820
8322,84011,7820
8322,84012,7820
8322,84013,7820
8322,84014,7820
8322,84015,7820
8322,84016,7820
8322,84017,7820
8322,84020,7820
8322,84999,7820
8322,85011,7820
8322,85012,7820
8322,85013,7820
8322,85014,7820
8322,85021,7820
8322,85029,7820
8322,85999,7820
8322,86001,7823
8322,86002,7823
8322,86003,7820
8322,86004,7820
8322,86009,7823
8322,86999,7820
8322,87000,7820
8322,88000,7820
8322,90000,7820
8322,91000,7820
8322,92000,7820
8322,93011,7820
8322,93012,5141
8322,93020,7820
8322,94010,7820
8322,94020,7820
8322,94091,7820
8322,94099,7820
8322,95010,7820
8322,95030,7820
8322,96010,7820
8322,96020,5141
8322,96030,7820
8322,96090,5141
8322,97000,7820
8322,99000,7820
8331,0,7824
8331,1104,7824
8331,1105,7824
8331,1107,7824
8331,1108,7824
8331,1109,7824
8331,1110,7824
8331,1111,7824
8331,1112,7824
8331,1113,7824
8331,1115,7824
8331,1116,7824
8331,1117,7824
8331,1119,7824
8331,1201,7824
8331,1202,7824
8331,1204,7824
8331,1205,7824
8331,1209,7824
8331,1401,7824
8331,1999,7824
8331,2000,7826
8331,3001,7824
8331,5000,7824
8331,6000,7824
8331,7002,7824
8331,8001,7824
8331,8009,7824
8331,8999,7824
8331,10010,7824
8331,10021,7824
8331,10022,7824
8331,10030,7824
8331,10091,7824
8331,10092,7824
8331,10093,7824
8331,10099,7824
8331,10999,7824
8331,11000,7824
8331,12000,7824
8331,13001,7824
8331,13002,7824
8331,14001,7824
8331,14999,7824
8331,15011,7824
8331,15012,7824
8331,15020,7824
8331,16001,7826
8331,16002,7826
8331,17001,7824
8331,17002,7826
8331,18000,7824
8331,19020,7824
8331,19030,7824
8331,20010,7824
8331,20020,7824
8331,20090,7824
8331,20999,7824
8331,22010,7824
8331,22020,7824
8331,23010,7824
8331,23091,7824
8331,23099,7824
8331,24001,7824
8331,24002,7824
8331,24003,7824
8331,24999,7824
8331,25001,7824
8331,25002,7824
8331,26020,7824
8331,27010,7824
8331,28000,7824
8331,29001,7824
8331,29002,7824
8331,30010,7824
8331,30090,7824
8331,31000,7824
8331,32001,7824
8331,32003,7824
8331,32009,7824
8331,32999,7824
8331,33001,7824
8331,33002,7824
8331,35010,7824
8331,35021,7824
8331,36000,7824
8331,38000,7824
8331,41000,7824
8331,42000,7824
8331,43000,7824
8331,43999,7824
8331,45010,7824
8331,45020,7824
8331,45030,7824
8331,45040,7824
8331,48010,7824
8331,48020,7824
8331,48030,7824
8331,48041,7824
8331,48042,7824
8331,48050,7824
8331,48060,7824
8331,48071,7824
8331,48072,7824
8331,48073,7824
8331,48075,7824
8331,48076,7824
8331,48078,7824
8331,48079,7824
8331,48080,7824
8331,48100,7824
8331,48999,7824
8331,49010,7824
8331,49030,7824
8331,49040,7824
8331,49090,7824
8331,49999,7824
8331,50000,7824
8331,51000,7824
8331,52010,7824
8331,52020,7824
8331,53001,7824
8331,55000,7824
8331,56011,7824
8331,56012,7824
8331,56999,7824
8331,58000,7824
8331,60001,7824
8331,60002,7824
8331,61000,7824
8331,62000,7824
8331,64000,7824
8331,65000,7824
8331,66002,7824
8331,68000,7824
8331,69000,7824
8331,71000,7824
8331,72000,7824
8331,73010,7824
8331,74000,7824
8331,75000,7824
8331,77010,7824
8331,77020,7824
8331,78000,7824
8331,79000,7824
8331,80000,7824
8331,81011,7824
8331,81012,7824
8331,81020,7824
8331,82001,7824
8331,82002,7824
8331,82009,7824
8331,84011,7824
8331,84012,7824
8331,84013,7824
8331,84014,7824
8331,84015,7824
8331,84016,7824
8331,84999,7824
8331,85011,7824
8331,85012,7824
8331,85013,7824
8331,85014,7824
8331,85029,7824
8331,85999,7824
8331,86001,7824
8331,86002,7824
8331,86003,7824
8331,86004,7824
8331,86009,7824
8331,86999,7824
8331,87000,7824
8331,88000,7824
8331,90000,7824
8331,92000,7824
8331,93011,7824
8331,93020,7824
8331,94010,7824
8331,94020,7824
8331,94091,7824
8331,94099,7824
8331,96010,7824
8331,96020,7824
8331,96030,7824
8331,96090,7824
8332,0,7825
8332,1101,7825
8332,1102,7825
8332,1103,7825
8332,1104,7825
8332,1105,7825
8332,1106,7825
8332,1107,7825
8332,1108,7825
8332,1109,7825
8332,1110,7825
8332,1111,7825
8332,1112,7825
8332,1113,7825
8332,1115,7825
8332,1116,7825
8332,1117,7825
8332,1118,7825
8332,1119,7825
8332,1201,7825
8332,1202,7825
8332,1203,7825
8332,1204,7825
8332,1205,7825
8332,1208,7825
8332,1209,7825
8332,1401,7825
8332,1402,7825
8332,1999,7825
8332,2000,7825
8332,3001,7825
8332,3002,7825
8332,5000,7825
8332,6000,7825
8332,7001,7825
8332,7002,7825
8332,8001,7825
8332,8002,7825
8332,8009,7825
8332,8999,7825
8332,9000,7825
8332,10010,7825
8332,10021,7825
8332,10022,7825
8332,10030,7825
8332,10091,7825
8332,10092,7825
8332,10093,7825
8332,10099,7825
8332,10999,7825
8332,11000,7825
8332,12000,7825
8332,13001,7825
8332,13002,7825
8332,13999,7825
8332,14001,7825
8332,14002,7825
8332,14999,7825
8332,15011,7825
8332,15012,7825
8332,15020,7825
8332,16001,7825
8332,16002,7825
8332,17001,7825
8332,17002,7825
8332,18000,7825
8332,19010,7825
8332,19020,7825
8332,19030,7825
8332,20010,7825
8332,20020,7825
8332,20090,7825
8332,20999,7825
8332,21000,7825
8332,22010,7825
8332,22020,7825
8332,23010,7825
8332,23091,7825
8332,23099,7825
8332,24001,7825
8332,24002,7825
8332,24003,7825
8332,24999,7825
8332,25001,7825
8332,25002,7825
8332,26010,7825
8332,26020,7825
8332,26030,7825
8332,26041,7825
8332,26042,7825
8332,26999,7825
8332,27010,7825
8332,27090,7825
8332,27999,7825
8332,28000,7825
8332,29001,7825
8332,29002,7825
8332,30010,7825
8332,30020,7825
8332,30090,7825
8332,31000,7825
8332,32001,7825
8332,32002,7825
8332,32003,7825
8332,32009,7825
8332,32999,7825
8332,33001,7825
8332,33002,7825
8332,35010,7825
8332,35021,7825
8332,36000,7825
8332,37000,7825
8332,38000,7825
8332,39000,7825
8332,41000,7825
8332,42000,7825
8332,43000,7825
8332,43999,7825
8332,45010,7825
8332,45020,7825
8332,45030,7825
8332,45040,7825
8332,48010,7825
8332,48020,7825
8332,48030,7825
8332,48041,7825
8332,48042,7825
8332,48050,7825
8332,48060,7825
8332,48071,7825
8332,48072,7825
8332,48073,7825
8332,48074,7825
8332,48075,7825
8332,48076,7825
